run,i,B,K,xi,gamma,C,C_acc_train,C_acc_test,C_gap_acc,C_auroc_train,C_auroc_test,C_gap_auroc,C_auprc_train,C_auprc_test,C_gap_auprc,C_hinge_gap,Q_acc_test_max,Q_auroc_test_max,Q_auprc_test_max,Q_gap_acc_max,Q_gap_auroc_max,Q_gap_auprc_max,Q_hinge_gap_min
3,14,5,3,1,1.4,155,0.9,0.6733333333333333,0.22666666666666668,0.9616,0.7815111111111112,0.18008888888888885,0.9565781636787644,0.7856211709006022,0.17095699277816212,0.6411964685892073,0.7533333333333333,0.8433777777777777,0.8469683975656506,0.20666666666666667,0.14968888888888887,0.16576000953537717,0.2952794692640978
3,15,5,3,1,1.5,155,0.92,0.6666666666666666,0.2533333333333334,0.9696,0.7786666666666666,0.1909333333333334,0.9643093281331672,0.7837847045143732,0.18052462361879396,0.6908509956810527,0.78,0.8501333333333333,0.8500634661172756,0.17999999999999994,0.16800000000000015,0.1410551228078849,0.3899622712475213
3,16,5,3,1,1.6,155,0.94,0.6466666666666666,0.29333333333333333,0.9568,0.7740444444444445,0.18275555555555545,0.9474856945420682,0.7810669121955274,0.16641878234654084,0.7559554780766102,0.8,0.855111111111111,0.8567742798356487,0.18666666666666665,0.16586666666666672,0.16298134623859806,0.38723271918348223
3,17,5,3,1,1.7,155,0.94,0.6466666666666666,0.29333333333333333,0.96,0.7731555555555555,0.18684444444444448,0.952295218351592,0.7794105764469828,0.17288464190460928,0.7732937471999346,0.8,0.8652444444444445,0.8700849101503162,0.20666666666666667,0.16764444444444448,0.1519692250837238,0.39318031619577365
3,18,5,3,1,1.8,155,0.94,0.6466666666666666,0.29333333333333333,0.9760000000000001,0.7742222222222223,0.20177777777777783,0.9714509465791334,0.7797008234182585,0.19175012316087492,0.7754445474147119,0.78,0.8556444444444445,0.8596425900313409,0.2333333333333334,0.19751111111111108,0.17067049083371533,0.482574483186246
3,19,5,3,1,1.9,155,0.94,0.6666666666666666,0.2733333333333333,0.9776,0.7735111111111111,0.20408888888888888,0.9729842799124668,0.7778910162169755,0.1950932636954913,0.7798258680362053,0.7866666666666666,0.8590222222222222,0.8594393157456197,0.22666666666666668,0.23164444444444443,0.23932955537663525,0.6214351788526021
3,20,5,3,1,2.0,155,0.92,0.66,0.26,0.976,0.7735111111111113,0.20248888888888872,0.9716615285897156,0.7785813692003366,0.19308015938937895,0.7845887284606263,0.7466666666666667,0.8192,0.8135163005877492,0.18666666666666665,0.20302222222222233,0.23902520967742058,0.3859557973558089
3,21,5,3,1,2.1,155,0.92,0.6533333333333333,0.2666666666666667,0.9776,0.7731555555555556,0.20444444444444443,0.9743281952563823,0.7777941340928758,0.19653406116350647,0.7889994480836762,0.7666666666666667,0.8554666666666666,0.8567580421548502,0.17333333333333334,0.19359999999999988,0.1788200310582304,0.5229343420428659
3,22,5,3,1,2.2,155,0.94,0.6533333333333333,0.2866666666666666,0.9776,0.7724444444444445,0.20515555555555554,0.9743281952563823,0.7764309670972764,0.19789722815910582,0.7880702393696377,0.7533333333333333,0.848,0.8588522965319811,0.19999999999999996,0.19946666666666668,0.22631952811265899,0.5377189449819211
3,23,5,3,1,2.3,155,0.94,0.6533333333333333,0.2866666666666666,0.9776,0.7717333333333334,0.20586666666666664,0.9743281952563823,0.7760223567936418,0.1983058384627404,0.7859711945997271,0.7866666666666666,0.8298666666666668,0.8484922223091618,0.21999999999999997,0.18524444444444443,0.17915867829527576,0.5376125265504812
3,24,5,3,1,2.4,155,0.94,0.6666666666666666,0.2733333333333333,0.9776,0.7733333333333333,0.2042666666666667,0.9743281952563823,0.7785471050505056,0.19578109020587664,0.7836680502757103,0.78,0.8636444444444444,0.8689251182998184,0.18666666666666665,0.19591111111111115,0.1830404203560162,0.3873636993046982
3,25,5,3,1,2.5,155,0.94,0.6666666666666666,0.2733333333333333,0.9792,0.7745777777777777,0.20462222222222226,0.9768281952563822,0.7798638046385711,0.19696439061781112,0.781462879954302,0.8,0.8970666666666667,0.8944373415133096,0.24,0.20124444444444445,0.17822353813153025,0.5741179456381016
3,26,5,3,1,2.6,155,0.94,0.6666666666666666,0.2733333333333333,0.9792,0.7738666666666667,0.20533333333333326,0.9768281952563822,0.7805177820736183,0.19631041318276388,0.7947014221483281,0.7733333333333333,0.8590222222222222,0.8710900959694514,0.2466666666666667,0.20817777777777768,0.25187269082479347,0.6111309462652106
3,27,5,3,1,2.7,155,0.94,0.68,0.2599999999999999,0.992,0.7726222222222221,0.2193777777777779,0.9922934472934474,0.7793405871965733,0.21295286009687409,0.8102282479382797,0.7466666666666667,0.8400000000000001,0.8368500862252104,0.22666666666666668,0.1969777777777778,0.19941759619474997,0.5533553331950962
3,28,5,3,1,2.8,155,0.94,0.6666666666666666,0.2733333333333333,0.992,0.7708444444444444,0.22115555555555555,0.9922934472934474,0.7786876362158485,0.2136058110775989,0.8266219041831475,0.7933333333333333,0.866311111111111,0.8645563044637161,0.29333333333333333,0.22773333333333334,0.23961554913347394,0.6105609517563111
