seed,run,split,i,B,K,xi,gamma,C,C_acc_train,C_acc_test,C_gap_acc,C_auroc_train,C_auroc_test,C_gap_auroc,C_auprc_train,C_auprc_test,C_gap_auprc,C_hinge_gap,C_J_w,C_J_xi
43,1,4,4,5,3,1,0.4,31,0.8,0.6,0.20000000000000007,0.875,0.6221509971509972,0.2528490028490028,0.915079365079365,0.6109515728923363,0.3041277921870288,0.64049263706849,53.392551574323974,3.806070088699467
43,1,4,5,5,3,1,0.5,31,0.9,0.5933333333333334,0.30666666666666664,0.9583333333333334,0.6191239316239316,0.3392094017094017,0.976190476190476,0.5940671951612033,0.38212328102927273,0.8050163273011984,63.25219033062272,2.9125705112551117
43,1,4,6,5,3,1,0.6,31,0.9,0.58,0.32000000000000006,0.9583333333333334,0.6168091168091168,0.3415242165242166,0.976190476190476,0.5929119888570662,0.38327848733340986,0.8058258257849953,50.71097004014491,2.9172884544744866
43,1,4,7,5,3,1,0.7,31,0.9,0.5733333333333334,0.32666666666666666,0.9583333333333334,0.6153846153846154,0.34294871794871795,0.976190476190476,0.5931744532558422,0.3830160229346339,0.8021536116500003,43.13052192969981,2.9082066899682184
43,1,4,8,5,3,1,0.8,31,0.9,0.5733333333333334,0.32666666666666666,0.9583333333333334,0.6157407407407407,0.34259259259259267,0.976190476190476,0.5949158239167637,0.3812746522737124,0.7946972265880756,38.33452321770059,2.8867110723379303
43,1,4,9,5,3,1,0.9,31,0.9,0.56,0.33999999999999997,0.9583333333333334,0.6176994301994303,0.34063390313390307,0.976190476190476,0.5932452210479698,0.3829452551425062,0.7847953826353762,35.24500548216223,2.85414226303621
43,1,4,10,5,3,1,1.0,31,0.9,0.5533333333333333,0.3466666666666667,0.9583333333333334,0.624465811965812,0.3338675213675214,0.976190476190476,0.5988003506255236,0.37739012556495244,0.7735084748824685,33.274066521058046,2.811725671204395
43,1,4,11,5,3,1,1.1,31,0.9,0.56,0.33999999999999997,0.9583333333333334,0.6285612535612536,0.3297720797720798,0.976190476190476,0.6025342841181627,0.3736561920723134,0.7624599451975939,32.2026871380038,2.7564710047942445
43,1,4,12,5,3,1,1.2,31,0.9,0.54,0.36,0.9583333333333334,0.6340811965811965,0.3242521367521368,0.976190476190476,0.6093396715874426,0.36685080460303343,0.7607456242597951,33.067127346060076,2.6464565531400677
43,1,4,13,5,3,1,1.3,31,0.9,0.54,0.36,0.9583333333333334,0.6363960113960114,0.32193732193732194,0.976190476190476,0.6137094519461574,0.3624810242443186,0.7605768733074122,34.12161150748847,2.5337162540402467
43,1,4,14,5,3,1,1.4,31,0.9,0.5533333333333333,0.3466666666666667,0.9583333333333334,0.6406695156695157,0.3176638176638177,0.976190476190476,0.6297106987883565,0.34647977740211955,0.761050238043554,35.30969618351024,2.419090361786309
43,1,4,15,5,3,1,1.5,31,0.9,0.56,0.33999999999999997,0.9583333333333334,0.6461894586894587,0.3121438746438747,0.976190476190476,0.6490425578363882,0.32714791835408785,0.7620673576929403,36.59413412300534,2.3031967707851475
43,1,4,16,5,3,1,1.6,31,0.9,0.56,0.33999999999999997,0.9583333333333334,0.6492165242165243,0.30911680911680905,0.976190476190476,0.6703522879714392,0.30583818821903686,0.7639732528156022,37.94951943597062,2.186498470967033
43,1,4,17,5,3,1,1.7,31,0.9,0.5733333333333334,0.32666666666666666,0.9583333333333334,0.652599715099715,0.30573361823361833,0.976190476190476,0.6861574218923746,0.29003305429810144,0.766618716308215,39.35825337783749,2.069336767227925
43,1,4,18,5,3,1,1.8,31,0.9,0.5733333333333334,0.32666666666666666,1.0,0.6552706552706553,0.3447293447293447,1.0,0.6956876348643267,0.3043123651356733,0.7661311318184552,39.759453839885246,1.9860783228352328
43,1,4,19,5,3,1,1.9,31,0.9,0.5666666666666667,0.33333333333333337,1.0,0.6556267806267806,0.3443732193732194,1.0,0.6936996109533264,0.30630038904667356,0.7572349933269977,37.83759966827582,1.9835018741967987
43,1,4,20,5,3,1,2.0,31,0.9,0.5733333333333334,0.32666666666666666,1.0,0.6527777777777778,0.3472222222222222,1.0,0.690632416229934,0.309367583770066,0.7458490905611764,36.14028095574851,1.9798149000702967
43,1,4,21,5,3,1,2.1,31,0.9,0.58,0.32000000000000006,1.0,0.6518874643874644,0.34811253561253563,1.0,0.6888702253927875,0.3111297746072125,0.7353254390145609,34.60328598125195,1.9759780834999494
43,1,4,22,5,3,1,2.2,31,0.9,0.58,0.32000000000000006,1.0,0.650462962962963,0.349537037037037,1.0,0.6820310429534658,0.31796895704653416,0.7264958031434154,33.19947782181272,1.972249137722943
43,1,4,23,5,3,1,2.3,31,0.9,0.5866666666666667,0.31333333333333335,1.0,0.6472578347578348,0.3527421652421652,1.0,0.6768130084489262,0.3231869915510738,0.7190440699621552,31.91303127807496,1.9686368863539445
43,1,4,24,5,3,1,2.4,31,0.9,0.5866666666666667,0.31333333333333335,1.0,0.6440527065527066,0.35594729344729337,1.0,0.675355613183777,0.324644386816223,0.7124688379742029,30.730557217381673,1.9651463192373533
43,1,4,25,5,3,1,2.5,31,0.9,0.58,0.32000000000000006,1.0,0.6429843304843306,0.35701566951566943,1.0,0.6770088806388415,0.32299111936115854,0.7074449369793523,29.640617264820104,1.961779335824167
43,1,4,26,5,3,1,2.6,31,0.9,0.58,0.32000000000000006,1.0,0.6404914529914529,0.35950854700854706,1.0,0.6729957135788471,0.32700428642115287,0.703506095621858,28.63333267430955,1.9585371341501374
43,1,4,27,5,3,1,2.7,31,0.9,0.5866666666666667,0.31333333333333335,1.0,0.6369301994301995,0.36306980056980054,1.0,0.6687214225157867,0.3312785774842133,0.7009427238256194,27.70025256949555,1.955412471303668
43,1,4,28,5,3,1,2.8,31,0.9,0.5866666666666667,0.31333333333333335,1.0,0.6339031339031339,0.3660968660968661,1.0,0.6682107719417321,0.33178922805826794,0.7005755879864928,26.787545162012414,1.953990586778807
43,1,4,29,5,3,1,2.9,31,0.9,0.5866666666666667,0.31333333333333335,1.0,0.6335470085470085,0.3664529914529915,1.0,0.6689067303458696,0.33109326965413044,0.7007139223241098,25.92222731471701,1.9534667618514046
