run,i,B,K,xi,gamma,C,C_acc_train,C_acc_test,C_gap_acc,C_auroc_train,C_auroc_test,C_gap_auroc,C_auprc_train,C_auprc_test,C_gap_auprc,C_hinge_gap,C_J_w,C_J_xi,Q_acc_test_max,Q_auroc_test_max,Q_auprc_test_max,Q_acc_train_max,Q_auroc_train_max,Q_auprc_train_max,Q_gap_acc_max,Q_gap_auroc_max,Q_gap_auprc_max,Q_hinge_gap_min,Q_J_w_max,Q_J_w_min,Q_J_w_mean,Q_J_xi_max,Q_J_xi_min,Q_J_xi_mean
15,23,5,3,1,2.3,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8643555555555557,0.11324444444444437,0.9729842799124668,0.8294192696957261,0.14356501021674073,0.3564880661281826,95.2423559146679,7.8114141648789,0.8266666666666667,0.8940444444444444,0.884979982426332,0.9,0.9743999999999999,0.9753804728227518,0.14666666666666672,0.2188444444444444,0.3048459317544935,0.2630004012383603,400.46920888529166,172.22347276255093,307.3941959519244,32.575224208283664,13.043422898453588,19.097649843912375
15,24,5,3,1,2.4,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111112,0.11288888888888882,0.9729842799124668,0.8315335852382023,0.14145069467426452,0.35699014785554417,94.65727867812994,7.784781267562035,0.82,0.9214222222222223,0.925862965394372,0.92,0.9743999999999999,0.9767298450341929,0.16666666666666674,0.1233777777777777,0.1812160659538954,0.2969884992194977,366.61125428380143,108.01254857161805,254.74864855896675,27.22552228094295,12.884812613522865,18.52870080260103
15,25,5,3,1,2.5,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111111,0.11288888888888893,0.9729842799124668,0.8327173242537338,0.14026695565873304,0.35874373101695733,94.7295459840264,7.763770258502407,0.8266666666666667,0.8910222222222223,0.8838060790217916,0.92,0.9744,0.9732706942180627,0.22666666666666668,0.2113777777777779,0.27149697826271424,0.3988264865331252,366.0693882941613,147.38236741046907,272.82304739826384,27.842330703551056,9.991984580503091,17.458955634680873
15,26,5,3,1,2.6,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8650666666666667,0.11253333333333337,0.9729842799124668,0.8375356656849922,0.13544861422747467,0.35978800464971283,95.75257908936644,7.67356102788604,0.8333333333333334,0.8858666666666667,0.8906682851654776,0.92,0.9632000000000001,0.9621180267142796,0.22000000000000008,0.1537777777777778,0.18258401911015543,0.34990849433336124,381.1208199391168,164.49055886505826,268.5499647040189,28.68571255991112,13.822132970153168,18.587701780535074
15,27,5,3,1,2.7,31,0.94,0.7866666666666666,0.15333333333333332,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9756509465791335,0.8393797664858986,0.1362711800932349,0.3616197567830418,98.02085729076086,7.569589742770514,0.8133333333333334,0.8935111111111111,0.8705989941754889,0.92,0.9696,0.9679711193573708,0.22666666666666668,0.20853333333333324,0.23091151295107226,0.5833828667968362,381.1712908503879,197.54049180849532,281.889160108602,28.344152589880228,11.812160146924635,19.73799849732476
15,28,5,3,1,2.8,31,0.94,0.78,0.15999999999999992,0.9808,0.866311111111111,0.11448888888888897,0.9781509465791335,0.8406784986126505,0.13747244796648295,0.3648802382694566,101.13769808042768,7.484037538422587,0.78,0.8839111111111111,0.8838020350953132,0.92,0.9744,0.9749725327812284,0.17333333333333334,0.16853333333333342,0.2025038603875613,0.39302679484472525,294.79281464374435,129.91143498424702,212.78116596366516,38.81674136898444,11.133333573419714,20.3092304459694
15,29,5,3,1,2.9,31,0.94,0.7733333333333333,0.16666666666666663,0.9808,0.8643555555555557,0.11644444444444435,0.9781509465791335,0.8391208580395922,0.13903008853954124,0.3689494345194845,103.54685749525677,7.413304810175276,0.82,0.8853333333333334,0.8810015570242102,0.94,0.9728,0.9732558745602224,0.17333333333333334,0.16337777777777784,0.18487672797431254,0.33410294182309735,357.497179832345,134.42968334181958,215.57813335890495,27.637115209274192,10.65090673981233,17.773366994702684
16,0,5,3,1,0.0,31,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,-1.0097419586828951e-28,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.1,50.0,50.0,50.0
16,1,5,3,1,0.1,31,0.84,0.7666666666666667,0.07333333333333325,0.9344,0.8661333333333333,0.0682666666666667,0.9404859519565403,0.848163110503393,0.09232284145314729,0.11704885812190402,228.38105741405118,23.19621495493452,0.86,0.9312,0.9137533050374732,0.82,0.944,0.9550924114688492,0.12,0.14933333333333332,0.19194893852015937,0.14895458705876496,229.82474377897097,117.3481634958333,168.33765249031933,45.35540872676908,26.981740130894792,31.191790756405464
16,2,5,3,1,0.2,31,0.88,0.8066666666666666,0.07333333333333336,0.9488000000000001,0.8922666666666667,0.056533333333333435,0.9513585296529239,0.8685758333167728,0.0827826963361511,0.12509523898395275,175.18249314917824,17.29259799480108,0.8466666666666667,0.9178666666666668,0.8935683208316015,0.9,0.96,0.9621098257600076,0.16666666666666674,0.14613333333333334,0.1828872175809848,0.1386829547637991,320.2825837992492,116.65237497040293,201.19956302563452,36.879643219350804,17.620511850154184,22.204705302678807
16,3,5,3,1,0.3,31,0.88,0.8066666666666666,0.07333333333333336,0.9648,0.8981333333333335,0.06666666666666654,0.9649868006606398,0.8766116205431189,0.08837518011752088,0.14051579389435848,145.98951634135295,15.404328543836913,0.84,0.917688888888889,0.8984323601705635,0.94,0.9728,0.9704593055254235,0.1466666666666666,0.12213333333333343,0.1796674837825838,0.1555673086384049,374.5465464596205,173.69713788742675,275.70807989697465,34.28716930135543,13.555608246228754,18.97335603378083
16,4,5,3,1,0.4,31,0.9,0.8133333333333334,0.08666666666666667,0.9712000000000001,0.8917333333333334,0.07946666666666669,0.9659035310317179,0.8722865664318659,0.09361696459985203,0.18489741895697243,156.10066059701515,13.327616246321597,0.8466666666666667,0.9169777777777779,0.8917791401853155,0.92,0.9728,0.9729496947496948,0.15333333333333332,0.11626666666666674,0.21493646408499945,0.1956177928072828,390.2990128017968,219.7029034060843,287.89270472416007,31.8088278407122,13.160700329018479,19.85924700071939
16,5,5,3,1,0.5,31,0.9,0.82,0.08000000000000007,0.9696,0.8942222222222224,0.07537777777777765,0.9643093281331672,0.8747770010911495,0.08953232704201763,0.1837385832775913,128.23843792865944,12.977071320186983,0.84,0.899911111111111,0.8890185550904682,0.9,0.9696,0.9664414568739915,0.18000000000000005,0.1704888888888889,0.1781425430571043,0.20534665949361086,456.7518404600265,212.91628514877624,343.1209980175446,42.645456481328935,13.761254189999892,21.891738561651657
16,6,5,3,1,0.6,31,0.9,0.82,0.08000000000000007,0.9744,0.8986666666666667,0.07573333333333332,0.9701281952563822,0.8769713839522585,0.09315681130412368,0.20173444796027318,131.01376981894327,11.628934726106454,0.84,0.9159111111111111,0.9017124457000787,0.92,0.9728000000000001,0.9757366122133739,0.17333333333333334,0.138488888888889,0.19218167579505718,0.27070234931897896,457.5605814604104,251.32284061453743,361.3537996618187,57.56638484283017,11.982185290877608,19.389636187090737
16,7,5,3,1,0.7,31,0.94,0.8133333333333334,0.1266666666666666,0.9808,0.8967111111111111,0.08408888888888888,0.9758857044138913,0.8731112141568141,0.10277449025707719,0.22268819345745533,129.09856402549678,10.80975391995792,0.8266666666666667,0.9070222222222223,0.8946761789230311,0.94,0.9776,0.9772709768606243,0.16666666666666663,0.1438222222222223,0.20497379218693412,0.620470307497792,497.32047664167067,262.0438353700413,373.55200554590624,36.89435297748422,11.103456986549247,18.465467352602108
16,8,5,3,1,0.8,31,0.94,0.8,0.1399999999999999,0.9792,0.8864000000000001,0.09279999999999988,0.9730285615567484,0.8541816915999213,0.11884686995682714,0.2673566961828829,132.7749073934835,9.832595053952126,0.82,0.9112888888888889,0.8910273433747935,0.96,0.9776,0.9755966681627861,0.19999999999999996,0.18133333333333324,0.22586463182165772,0.3789887700878744,568.4200891905566,261.1907568102546,387.9844674371642,47.029327855378426,10.612105810622516,19.716273927995037
16,9,5,3,1,0.9,31,0.94,0.8,0.1399999999999999,0.9792,0.8830222222222223,0.0961777777777777,0.9730285615567484,0.8490021331204723,0.12402642843627609,0.2793313853381394,128.42888161940573,9.66319555756844,0.8133333333333334,0.8958222222222223,0.8703529874727418,0.94,0.9712000000000001,0.9703719532541478,0.19333333333333336,0.18471111111111116,0.26950677707023485,0.40752315217342305,470.7579516243983,264.93195234809144,389.3772379199753,36.67142794445637,10.644205468238834,19.46097135705977
16,10,5,3,1,1.0,31,0.94,0.8,0.1399999999999999,0.9792,0.8856888888888889,0.0935111111111111,0.9730285615567484,0.850738510602184,0.12229005095456447,0.2814507240963103,124.71810226269153,9.457329041394205,0.84,0.9112888888888889,0.903725820875501,0.94,0.976,0.975312246701894,0.16666666666666674,0.17884444444444436,0.2197863252978811,0.4625246504264233,495.66029501166565,295.7081544008764,383.7866071235802,27.748364485490242,8.692880612119554,17.529589047905045
16,11,5,3,1,1.1,31,0.92,0.8,0.12,0.9792,0.8871111111111111,0.09208888888888889,0.9730285615567484,0.8526020327421364,0.12042652881461202,0.28360635914711596,126.50904534724759,9.233637894482877,0.82,0.9000888888888888,0.8890354914937539,0.94,0.9855999999999999,0.9834053122570285,0.14666666666666672,0.15466666666666673,0.19524862186305125,0.3153950103615892,498.45196435989004,246.57031596011606,370.6470548131151,35.37411193768076,10.912569750618664,17.982315677755313
16,12,5,3,1,1.2,31,0.92,0.8,0.12,0.9792,0.8846222222222223,0.09457777777777765,0.9730285615567484,0.8492694788533237,0.12375908270342473,0.28566036203891254,118.29981224761431,9.220003327531149,0.8266666666666667,0.9194666666666667,0.9101343213934714,0.94,0.9712,0.9689576587663544,0.16666666666666663,0.16817777777777765,0.25412160211481083,0.369332852986691,463.20748772618737,159.2055883859282,340.38716044102637,33.61422471179899,10.888477251388743,21.059825179633194
16,13,5,3,1,1.3,31,0.92,0.7933333333333333,0.1266666666666667,0.9808,0.8856888888888889,0.09511111111111115,0.9758857044138913,0.8435994545730868,0.1322862498408045,0.292414065555887,118.94212918613239,8.822718594826604,0.82,0.8945777777777778,0.8829378193705221,0.94,0.9776,0.9741176132458002,0.19333333333333336,0.1704888888888888,0.20390041772449008,0.3309648486890808,487.5864525439994,265.93449786057664,370.43731991576954,32.239575836645514,9.82294388326654,19.641156239346394
16,14,5,3,1,1.4,31,0.94,0.8,0.1399999999999999,0.9808,0.8849777777777779,0.09582222222222214,0.9758857044138913,0.842262779968217,0.13362292444567436,0.3001153904168513,120.95412781910287,8.440379115367996,0.8333333333333334,0.9201777777777778,0.8940524851565086,0.96,0.9744,0.967050213978401,0.21333333333333337,0.16408888888888884,0.18167584590084662,0.5907953853783731,515.4069406479082,250.8625338067527,365.8294233624559,38.08084899052474,11.131786376637276,21.965702549253553
16,15,5,3,1,1.5,31,0.94,0.8,0.1399999999999999,0.9808,0.8833777777777778,0.09742222222222219,0.9758857044138913,0.8398925854237905,0.1359931189901008,0.3076483138485647,115.22847399186671,8.380810973885037,0.8333333333333334,0.9112888888888889,0.8815184142697907,0.92,0.9744,0.9753627705627705,0.14666666666666672,0.19768888888888891,0.2829552802441153,0.31169177094245,448.7996063601072,191.36504052103464,331.2341941771264,40.32343181099181,10.992256950299693,19.639976369694466
16,16,5,3,1,1.6,31,0.94,0.8,0.1399999999999999,0.9808,0.8785777777777778,0.10222222222222221,0.9758857044138913,0.8348174596929117,0.14106824472097967,0.31890304074558784,110.5819572819053,8.289771775016389,0.8133333333333334,0.9068444444444446,0.9008684466184917,0.92,0.976,0.9783710819334943,0.21333333333333337,0.21528888888888886,0.284333911956392,0.3909842038658428,442.80473122788237,245.35206257649406,324.64188428315236,41.460761901746295,11.103438059594719,19.272314523595572
16,17,5,3,1,1.7,31,0.94,0.7933333333333333,0.1466666666666666,0.9808,0.8741333333333333,0.10666666666666669,0.9758857044138913,0.8287919435479508,0.1470937608659405,0.3319903799571792,106.94611507565918,8.165245783816175,0.82,0.8952888888888889,0.887576519859228,0.94,0.9712,0.9693386407248921,0.18000000000000005,0.1566222222222221,0.23106896497379315,0.3955654180404299,412.88998230637964,187.65572497666233,313.2439318992957,39.18855576013572,11.19886115220143,20.067106262603268
16,18,5,3,1,1.8,31,0.94,0.7933333333333333,0.1466666666666666,0.9792,0.8712888888888889,0.10791111111111107,0.9730285615567484,0.833111728624413,0.13991683293233548,0.3432652947744218,104.06377203041191,7.973678048235762,0.8466666666666667,0.8883555555555556,0.8743697560170522,0.92,0.9776,0.9780001332001332,0.21333333333333337,0.16213333333333335,0.25779662340339937,0.5965562486337143,396.1969454389617,196.00236267459184,313.69497238471297,27.236126120805103,10.934586465405971,17.884695108480187
16,19,5,3,1,1.9,31,0.94,0.7866666666666666,0.15333333333333332,0.9792,0.8672000000000001,0.11199999999999988,0.9730285615567484,0.8323653687622186,0.14066319279452988,0.34909609638307865,102.01234217574859,7.967228486235931,0.8133333333333334,0.9086222222222222,0.8977086275585944,0.96,0.9632000000000001,0.9599664855429232,0.18000000000000005,0.16871111111111115,0.24068875584228722,0.28904138838605264,434.70215840229685,161.75196180850747,311.38980065468866,35.35220134037244,10.635058281402822,19.23970332754891
16,20,5,3,1,2.0,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9744612029893899,0.8245025780952813,0.1499586248941086,0.3503790810859847,101.04349475294231,8.071696585371896,0.8133333333333334,0.9032888888888889,0.9015180374609812,0.94,0.9696,0.9727271681788845,0.15333333333333332,0.18542222222222238,0.24249127857363595,0.4194203191934994,387.43896318463374,215.92440822016704,293.75391780673317,52.052103773034545,11.314407933636893,19.78568771492092
16,21,5,3,1,2.1,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8640000000000001,0.11519999999999997,0.9744612029893899,0.8190617804590359,0.155399422530354,0.3518951675014628,98.81162770727036,8.076227834643843,0.8266666666666667,0.9104,0.8930887909754034,0.94,0.9744,0.9736726478200162,0.18666666666666665,0.14684444444444456,0.1710410613056853,0.625157294083736,393.53647422096947,212.76696373211632,316.7437609196023,36.37077944141638,9.228731896456134,19.417817595122884
16,22,5,3,1,2.2,31,0.94,0.8,0.1399999999999999,0.976,0.8645333333333333,0.11146666666666671,0.9701271370553239,0.8247376759247187,0.14538946113060525,0.35476141330237043,96.46465578222426,7.9026475836352805,0.8133333333333334,0.8919111111111111,0.8883479440550814,0.92,0.9760000000000001,0.9714509465791334,0.20666666666666667,0.2069333333333334,0.2929677585939199,0.8309050942291683,403.3195301012928,164.140891223353,277.17441987542156,28.631283673370042,13.405873011330216,18.545224573173464
16,23,5,3,1,2.3,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8643555555555557,0.11324444444444437,0.9729842799124668,0.8294192696957261,0.14356501021674073,0.3564880661281826,95.2423559146679,7.8114141648789,0.8133333333333334,0.8837333333333334,0.8715921042329924,0.92,0.9712,0.9626395253056432,0.19333333333333336,0.19271111111111117,0.2019958727756226,0.2822476817147867,386.99681678851323,199.35689211022628,286.25228757733714,27.53546494445406,13.15800094289968,18.766974671547665
16,24,5,3,1,2.4,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111112,0.11288888888888882,0.9729842799124668,0.8315335852382023,0.14145069467426452,0.35699014785554417,94.65727867812994,7.784781267562035,0.82,0.8903111111111112,0.8857033950757444,0.9,0.9728,0.9712943980504621,0.20666666666666667,0.21137777777777778,0.30220274236435096,0.3596563033614132,406.7604815238103,126.39556383900158,272.6502499978007,27.965953543181737,12.87982890489328,19.284221987182825
16,25,5,3,1,2.5,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111111,0.11288888888888893,0.9729842799124668,0.8327173242537338,0.14026695565873304,0.35874373101695733,94.7295459840264,7.763770258502407,0.8333333333333334,0.8949333333333334,0.892370067523983,0.92,0.9584,0.9605997985323333,0.19333333333333336,0.17866666666666675,0.1855749789873663,0.5302791327724181,370.3312066345969,173.61049455962478,285.2846134198852,34.87785661743629,13.496774887293796,21.220330723494072
16,26,5,3,1,2.6,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8650666666666667,0.11253333333333337,0.9729842799124668,0.8375356656849922,0.13544861422747467,0.35978800464971283,95.75257908936644,7.67356102788604,0.8266666666666667,0.9079111111111112,0.9054141748239807,0.92,0.9712000000000001,0.9702809670370312,0.18000000000000005,0.1624888888888889,0.1847383986023725,0.4400907325036362,328.5667780056882,132.3000233607203,234.84226484529077,25.79039758623299,11.535440583369082,18.397708656096285
16,27,5,3,1,2.7,31,0.94,0.7866666666666666,0.15333333333333332,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9756509465791335,0.8393797664858986,0.1362711800932349,0.3616197567830418,98.02085729076086,7.569589742770514,0.7933333333333333,0.8933333333333333,0.8962668316668088,0.94,0.9743999999999999,0.9765321845989448,0.24,0.19875555555555535,0.21038136541869323,0.38594187289818144,337.612259188073,165.09261063596966,255.73809299564823,27.502590269216064,11.034179795896312,17.980161779152716
16,28,5,3,1,2.8,31,0.94,0.78,0.15999999999999992,0.9808,0.866311111111111,0.11448888888888897,0.9781509465791335,0.8406784986126505,0.13747244796648295,0.3648802382694566,101.13769808042768,7.484037538422587,0.82,0.8928,0.9026620972382392,0.92,0.9696,0.9703766161907449,0.19333333333333336,0.1968000000000002,0.19471157611617684,0.3588956296115009,291.38707908398226,153.9272053808042,228.4069301194234,30.716589315802473,12.90023162650502,20.775640447184667
16,29,5,3,1,2.9,31,0.94,0.7733333333333333,0.16666666666666663,0.9808,0.8643555555555557,0.11644444444444435,0.9781509465791335,0.8391208580395922,0.13903008853954124,0.3689494345194845,103.54685749525677,7.413304810175276,0.82,0.8730666666666668,0.8742027794495993,0.94,0.9744,0.9749725327812284,0.20666666666666667,0.1724444444444444,0.20929073626665573,0.44709413327897085,316.33017634355116,133.4195002490098,237.80971916306288,29.01532204378519,11.426806116571251,18.60979526158757
17,0,5,3,1,0.0,31,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,-1.0097419586828951e-28,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.05,50.0,50.0,50.0
17,1,5,3,1,0.1,31,0.84,0.7666666666666667,0.07333333333333325,0.9344,0.8661333333333333,0.0682666666666667,0.9404859519565403,0.848163110503393,0.09232284145314729,0.11704885812190402,228.38105741405118,23.19621495493452,0.78,0.8686222222222222,0.8575797739983186,0.84,0.9296000000000001,0.934721318810833,0.17333333333333334,0.15679999999999994,0.19143389754217366,0.1643774232832601,261.3797479748424,84.60050595857228,165.1843091288575,37.8328479882213,24.370887750747904,28.880835315908786
17,2,5,3,1,0.2,31,0.88,0.8066666666666666,0.07333333333333336,0.9488000000000001,0.8922666666666667,0.056533333333333435,0.9513585296529239,0.8685758333167728,0.0827826963361511,0.12509523898395275,175.18249314917824,17.29259799480108,0.84,0.911111111111111,0.8888233006376631,0.9,0.9616,0.9614758262083609,0.14666666666666672,0.13280000000000003,0.17244837447053463,0.08538549415799845,310.78356015477783,130.3302109217451,225.69788741072085,29.739083234019894,17.12461069578672,20.993453382706644
17,3,5,3,1,0.3,31,0.88,0.8066666666666666,0.07333333333333336,0.9648,0.8981333333333335,0.06666666666666654,0.9649868006606398,0.8766116205431189,0.08837518011752088,0.14051579389435848,145.98951634135295,15.404328543836913,0.84,0.9137777777777778,0.8916943393597275,0.92,0.9567999999999999,0.9629925947925948,0.17333333333333334,0.18524444444444432,0.20784897410083514,0.1082177939732476,410.8209502103914,176.228270578508,271.0034844317067,30.395958933869792,15.350318845267108,20.327944525516774
17,4,5,3,1,0.4,31,0.9,0.8133333333333334,0.08666666666666667,0.9712000000000001,0.8917333333333334,0.07946666666666669,0.9659035310317179,0.8722865664318659,0.09361696459985203,0.18489741895697243,156.10066059701515,13.327616246321597,0.8533333333333334,0.9242666666666667,0.8924090247761098,0.92,0.9728,0.9723639095420964,0.18666666666666676,0.12764444444444445,0.14759098886819821,0.2744458140484223,424.3023158105934,195.5356795024529,315.03671441891254,32.79648658113314,12.823767967859094,19.333439535185423
17,5,5,3,1,0.5,31,0.9,0.82,0.08000000000000007,0.9696,0.8942222222222224,0.07537777777777765,0.9643093281331672,0.8747770010911495,0.08953232704201763,0.1837385832775913,128.23843792865944,12.977071320186983,0.84,0.9132444444444445,0.8894100266130445,0.94,0.9712,0.9680261468966127,0.14,0.15751111111111116,0.21325770373924724,0.3015139216321593,513.2984956536529,201.0742643840693,324.65693484324714,28.215452987598493,11.358098029213753,17.054923321313076
17,6,5,3,1,0.6,31,0.9,0.82,0.08000000000000007,0.9744,0.8986666666666667,0.07573333333333332,0.9701281952563822,0.8769713839522585,0.09315681130412368,0.20173444796027318,131.01376981894327,11.628934726106454,0.8266666666666667,0.9029333333333334,0.8966738927816782,0.94,0.9823999999999999,0.981403358655075,0.15333333333333332,0.14844444444444438,0.15858719337682647,0.3346257671374142,478.60714084756637,199.1466866853679,376.21374120389964,39.46695021785533,10.68010430551805,20.26131024111697
17,7,5,3,1,0.7,31,0.94,0.8133333333333334,0.1266666666666666,0.9808,0.8967111111111111,0.08408888888888888,0.9758857044138913,0.8731112141568141,0.10277449025707719,0.22268819345745533,129.09856402549678,10.80975391995792,0.8266666666666667,0.909511111111111,0.8899407854160578,0.94,0.9792000000000001,0.9795981795981796,0.1466666666666666,0.11822222222222212,0.18020933443521603,0.2714402074292063,472.68672967326165,281.48498911161283,376.2236862855812,39.8730038357193,11.199903833206005,20.919402898729064
17,8,5,3,1,0.8,31,0.94,0.8,0.1399999999999999,0.9792,0.8864000000000001,0.09279999999999988,0.9730285615567484,0.8541816915999213,0.11884686995682714,0.2673566961828829,132.7749073934835,9.832595053952126,0.84,0.9143111111111112,0.8922002119477885,0.92,0.9664,0.969137424589141,0.17333333333333334,0.14471111111111112,0.2054338760571579,0.47400255066285535,481.4319049686268,224.7104974042471,385.61864319999415,34.51737935149605,12.867713331483698,20.97604152196214
17,9,5,3,1,0.9,31,0.94,0.8,0.1399999999999999,0.9792,0.8830222222222223,0.0961777777777777,0.9730285615567484,0.8490021331204723,0.12402642843627609,0.2793313853381394,128.42888161940573,9.66319555756844,0.8466666666666667,0.916088888888889,0.8925168599577058,0.94,0.9792000000000001,0.9782771071288234,0.18000000000000005,0.13955555555555543,0.16289547723912745,0.36911353399086255,464.1131769290979,262.7446341083823,360.57934407957833,26.55818885672779,10.600135862138899,19.14943269344949
17,10,5,3,1,1.0,31,0.94,0.8,0.1399999999999999,0.9792,0.8856888888888889,0.0935111111111111,0.9730285615567484,0.850738510602184,0.12229005095456447,0.2814507240963103,124.71810226269153,9.457329041394205,0.8466666666666667,0.9107555555555555,0.897120552718933,0.94,0.984,0.981052371080558,0.1399999999999999,0.13813333333333333,0.20176621033147202,0.46592737488955793,523.2740381403173,291.7482470443733,387.37952954701166,38.47601114447486,9.263502886675496,17.755142044031547
17,11,5,3,1,1.1,31,0.92,0.8,0.12,0.9792,0.8871111111111111,0.09208888888888889,0.9730285615567484,0.8526020327421364,0.12042652881461202,0.28360635914711596,126.50904534724759,9.233637894482877,0.8333333333333334,0.8967111111111111,0.8796730488654166,0.94,0.984,0.981052371080558,0.19333333333333336,0.14311111111111108,0.20436131627368426,0.382678756994838,474.5417358066964,245.42332196073042,380.34520153644047,37.656805139183966,7.048797589844398,16.13142377980049
17,12,5,3,1,1.2,31,0.92,0.8,0.12,0.9792,0.8846222222222223,0.09457777777777765,0.9730285615567484,0.8492694788533237,0.12375908270342473,0.28566036203891254,118.29981224761431,9.220003327531149,0.8466666666666667,0.9102222222222223,0.9002354625653507,0.94,0.9776,0.9759241659523528,0.19999999999999996,0.1644444444444444,0.20148540795650283,0.47603876342807994,450.39115436968535,182.99963267943983,355.01064609931666,27.677867532055348,10.20085497251819,18.23868533294118
17,13,5,3,1,1.3,31,0.92,0.7933333333333333,0.1266666666666667,0.9808,0.8856888888888889,0.09511111111111115,0.9758857044138913,0.8435994545730868,0.1322862498408045,0.292414065555887,118.94212918613239,8.822718594826604,0.82,0.8917333333333334,0.8881650348346377,0.94,0.9728,0.9702917118477761,0.21333333333333337,0.17457777777777772,0.2281010808636813,0.28438027469582616,495.31639524310896,229.8642586720993,344.3144581700527,27.757359880393807,12.081106469185164,17.764905718605434
17,14,5,3,1,1.4,31,0.94,0.8,0.1399999999999999,0.9808,0.8849777777777779,0.09582222222222214,0.9758857044138913,0.842262779968217,0.13362292444567436,0.3001153904168513,120.95412781910287,8.440379115367996,0.82,0.9114666666666666,0.9020854114088768,0.94,0.9776,0.9764162760059234,0.20666666666666667,0.16035555555555547,0.19885417534777283,0.44750914767893846,434.881162391913,262.5581112029081,338.27712649886473,26.75415270410273,9.76810268970827,16.335714740647493
17,15,5,3,1,1.5,31,0.94,0.8,0.1399999999999999,0.9808,0.8833777777777778,0.09742222222222219,0.9758857044138913,0.8398925854237905,0.1359931189901008,0.3076483138485647,115.22847399186671,8.380810973885037,0.8533333333333334,0.9121777777777778,0.8901657235348394,0.96,0.9792,0.9730285615567484,0.17333333333333334,0.1519999999999999,0.20351522874127592,0.5095554359455771,498.4480999022051,258.6449238850202,388.6531019731025,34.70990327636267,8.83265558943613,18.412200061685308
17,16,5,3,1,1.6,31,0.94,0.8,0.1399999999999999,0.9808,0.8785777777777778,0.10222222222222221,0.9758857044138913,0.8348174596929117,0.14106824472097967,0.31890304074558784,110.5819572819053,8.289771775016389,0.8266666666666667,0.8913777777777778,0.8829704099089842,0.92,0.9632,0.9602790976495634,0.20666666666666667,0.1850666666666666,0.26940001819255066,0.585886369230327,423.24938598868397,231.60223942106387,331.5336528101544,33.14307649901324,11.935877137867147,19.76624385860955
17,17,5,3,1,1.7,31,0.94,0.7933333333333333,0.1466666666666666,0.9808,0.8741333333333333,0.10666666666666669,0.9758857044138913,0.8287919435479508,0.1470937608659405,0.3319903799571792,106.94611507565918,8.165245783816175,0.8333333333333334,0.9237333333333333,0.9080702989504315,0.9,0.968,0.9670138592655756,0.18666666666666665,0.19786666666666664,0.3013029434408512,0.4629524557994484,441.1202281619609,150.4041768057617,321.71282541325957,26.661580112702904,12.34161133468806,18.296914110671413
17,18,5,3,1,1.8,31,0.94,0.7933333333333333,0.1466666666666666,0.9792,0.8712888888888889,0.10791111111111107,0.9730285615567484,0.833111728624413,0.13991683293233548,0.3432652947744218,104.06377203041191,7.973678048235762,0.84,0.9080888888888888,0.8980440064099082,0.92,0.9648,0.9658178167460038,0.20666666666666667,0.22880000000000011,0.2929543910853265,0.5121434372026731,394.43754488813585,197.9648286101126,292.03673087841213,34.900266848798736,11.415833615586525,21.19271118090574
17,19,5,3,1,1.9,31,0.94,0.7866666666666666,0.15333333333333332,0.9792,0.8672000000000001,0.11199999999999988,0.9730285615567484,0.8323653687622186,0.14066319279452988,0.34909609638307865,102.01234217574859,7.967228486235931,0.8066666666666666,0.8826666666666667,0.8770514655411978,0.94,0.9728,0.9728938629220498,0.18000000000000005,0.19591111111111104,0.27694667430814557,0.6811068214459283,413.70025705235327,227.59668540978834,310.01446059317834,35.90501944122144,11.11965780258506,18.531387618423818
17,20,5,3,1,2.0,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9744612029893899,0.8245025780952813,0.1499586248941086,0.3503790810859847,101.04349475294231,8.071696585371896,0.8,0.8791111111111111,0.8812240363261941,0.92,0.9712,0.9684994544319891,0.14,0.12231111111111104,0.15893379985083622,0.4233098539735489,461.6663016893649,176.21300746394317,319.2620252043813,28.4791031426439,10.536592527156124,20.889966310272314
